,baseMean,log2FoldChange,lfcSE,pvalue,padj
GLYMA_20G239800,3.728548261,0.017197734,0.221059693,0.794828686,NA
GLYMA_20G239700,2.650771765,0.008604698,0.223628662,0.890003967,NA
GLYMA_20G239600,15.13273373,-0.168269657,0.252110879,0.166639742,0.496372189
GLYMA_20G239500,17.36218455,0.126449586,0.223836706,0.276350607,0.648040629
GLYMA_20G239400,1.742940398,0.009127167,0.225528604,0.852010714,NA
GLYMA_20G239300,1.416424407,0.023174708,0.228213379,0.587848867,NA
GLYMA_20G239200,30.47119293,-0.039102298,0.175810942,0.73690129,0.92936425
GLYMA_20G239100,6.067208464,-0.030317419,0.216804884,0.70236129,NA
GLYMA_20G239000,14.78485712,0.474683632,0.503142644,0.021100234,0.119428549
GLYMA_20G238800,11.0358153,0.085051054,0.221578549,0.392123245,0.757768299
GLYMA_20G238700,26.8178795,0.508909609,0.320911533,0.010733603,0.07380852
GLYMA_20G238600,15.04166624,-0.157245589,0.250035035,0.18018847,0.520509881
GLYMA_20G238500,24.60583295,0.124159109,0.206426133,0.306144416,0.67854959
GLYMA_20G238400,29.5800852,0.194842804,0.222289212,0.148106031,0.465016388
GLYMA_20G238300,0.665138458,0.018581102,0.230277143,0.47020465,NA
GLYMA_20G238100,2.403143238,0.074041204,0.2389481,0.234643629,NA
GLYMA_20G238000,1.742138429,0.036541557,0.230139834,0.429571331,NA
GLYMA_20G237900,11.71447727,0.072940554,0.216616057,0.459402044,0.805793638
GLYMA_20G237800,1.490119158,-0.033462192,0.230503055,0.411025488,NA
GLYMA_20G237500,63.13858353,-0.242937885,0.191494284,0.073572453,0.295980454
GLYMA_20G237400,102.9215282,-0.589955452,0.146060053,6.91E-06,0.000158369
GLYMA_20G237300,5.675004517,-0.043205782,0.221472409,0.569679156,NA
GLYMA_20G237200,74.27627999,0.565168466,0.193040688,0.000406974,0.005450373
GLYMA_20G237100,3.579809111,0.01142976,0.231087978,0.141934836,NA
GLYMA_20G237000,23.05047365,-0.337710208,0.323400022,0.042325148,0.199442776
GLYMA_20G236900,9.570600679,-0.156871117,0.268799339,0.140160012,NA
GLYMA_20G236800,4.657517505,0.026526126,0.22005039,0.71159115,NA
GLYMA_20G236700,11.88331489,-0.025079495,0.204446847,0.790716063,0.949303029
GLYMA_20G236500,67.26043468,-0.146491385,0.151206858,0.213715706,0.571236428
GLYMA_20G236400,7.899346083,0.066917619,0.220614222,0.460632414,NA
GLYMA_20G236300,0.661730245,-0.013937665,0.229757814,0.612849041,NA
GLYMA_20G236100,5.409592445,-0.030748809,0.21827394,0.689122143,NA
GLYMA_20G236000,2.158012524,-0.016018559,0.225020252,0.761168309,NA
GLYMA_20G235800,9.225436442,0.03360799,0.210202106,0.71496218,NA
GLYMA_20G235700,5.408769584,0.024813892,0.218171058,0.742239997,NA
GLYMA_20G235600,1.817475962,0.008933441,0.226891052,0.832141283,NA
GLYMA_20G235500,26.68405976,-0.226435433,0.239301022,0.107300623,0.381285303
GLYMA_20G235400,1.661665542,-0.038935928,0.230128778,0.422998857,NA
GLYMA_20G235300,11.11034298,0.073629149,0.216957555,0.455335869,0.802908459
GLYMA_20G235100,7.390888896,-0.06278248,0.222033865,0.466925333,NA
GLYMA_20G234700,2.326320886,0.018597241,0.225715759,0.731347917,NA
GLYMA_20G234600,5.473174873,0.03829059,0.221478029,0.601835801,NA
GLYMA_20G234500,5.228982734,0.060608321,0.227093064,0.426917813,NA
GLYMA_20G234300,6.815795703,0.010556094,0.213402077,0.899379226,NA
GLYMA_20G234200,1.500050278,-0.041648848,0.231455699,0.364216851,NA
GLYMA_20G234100,1.578971906,-0.053855531,0.234708719,0.265744262,NA
GLYMA_20G234000,4.897461283,-0.05148302,0.223972789,0.496963885,NA
GLYMA_20G233900,3.149944304,-0.039505861,0.225609913,0.536396112,NA
GLYMA_20G233800,10.39155836,-0.00588962,0.205108621,0.948974624,NA
GLYMA_20G233700,23.24291463,0.011514466,0.183554892,0.916511077,0.983958759
GLYMA_20G233600,0.576914878,0.010563971,0.229683348,0.681874777,NA
GLYMA_20G233500,0.666019825,-0.001440716,0.228210716,0.961794964,NA
GLYMA_20G233300,17.20549119,-0.063926288,0.202498676,0.549643796,0.857349157
GLYMA_20G233200,13.37215713,-0.148708805,0.247360067,0.193064668,0.541793799
GLYMA_20G233100,6.496636486,-0.103421668,0.243773,0.224777115,NA
GLYMA_20G233000,0.508428582,-0.018514262,0.230480473,0.453144558,NA
GLYMA_20G232900,4.403051171,-0.007217953,0.21865545,0.916501932,NA
GLYMA_20G232800,1.248828442,-0.002442733,0.226760035,0.951871598,NA
GLYMA_20G232600,1.746023623,-0.015090668,0.226148911,0.751707117,NA
GLYMA_20G232500,1.163463119,-0.001956455,0.227478824,0.957010686,NA
GLYMA_20G232400,0.830447806,0.009725639,0.228685575,0.762252213,NA
GLYMA_20G232300,1.412891128,0.009768185,0.22656474,0.825941304,NA
GLYMA_20G232200,14.26070335,-0.001409319,0.198453495,0.987531858,0.99661254
GLYMA_20G232100,4.144505061,0.035888239,0.222112806,0.615180971,NA
GLYMA_20G231900,2.746125776,-0.03965574,0.227411432,0.495847499,NA
GLYMA_20G231800,4.165552382,-0.018580145,0.219619949,0.788656304,NA
GLYMA_20G231700,0.999087801,-0.002104179,0.22750432,0.95714866,NA
GLYMA_20G231600,21.79240614,-0.002456634,0.185849252,0.980808579,0.994726454
GLYMA_20G231400,6.370079877,0.02313304,0.215908986,0.772296688,NA
GLYMA_20G231300,1.750212234,-0.051042263,0.234022663,0.274870162,NA
GLYMA_20G231200,6.991858058,-0.086317603,0.232011452,0.32136676,NA
GLYMA_20G231100,15.56642766,0.069725745,0.215960284,0.48306362,0.819695516
GLYMA_20G231000,2.412481341,-0.015919947,0.224393883,0.770419472,NA
GLYMA_20G230900,6.800916873,-0.010036717,0.214023158,0.899354055,NA
GLYMA_20G230800,4.709945789,0.023021769,0.22048148,0.740017234,NA
GLYMA_20G230700,2.242557985,-0.027940213,0.227158789,0.58298086,NA
GLYMA_20G230600,11.28705688,0.059253793,0.211136652,0.549032369,0.856742285
GLYMA_20G230500,6.234048396,-0.020804409,0.21544094,0.792744203,NA
GLYMA_20G230400,0.652800595,-0.000930036,0.228788302,0.974949584,NA
GLYMA_20G230300,1.75778869,0.008195586,0.225526343,0.862115869,NA
GLYMA_20G230200,4.237508509,0.027197702,0.221117529,0.695401854,NA
GLYMA_20G230100,0.578749226,0.011231819,0.229692754,0.677767563,NA
GLYMA_20G230000,3.068187259,-0.06539023,0.234370868,0.305394355,NA
GLYMA_20G229900,15.17879402,0.060634281,0.205237475,0.562917534,0.863634653
GLYMA_20G229800,2.417329818,-0.016333811,0.223571492,0.776235035,NA
GLYMA_20G229600,5.144324949,0.002038153,0.216114051,0.979542,NA
GLYMA_20G229500,8.121616631,0.039883077,0.21468851,0.647503199,NA
GLYMA_20G229400,6.881296245,-0.010464922,0.212821034,0.897527382,NA
GLYMA_20G229300,3.483772919,0.003108845,0.22161189,0.962988274,NA
GLYMA_20G229100,7.04150007,0.053424199,0.219806003,0.529566942,NA
GLYMA_20G228900,4.745179888,0.039132067,0.223722931,0.567655412,NA
GLYMA_20G228700,2.740257199,0.033012268,0.226384675,0.565835216,NA
GLYMA_20G228600,0.911495174,0.022457616,0.229408028,0.535835418,NA
GLYMA_20G228500,9.735915453,-0.033848492,0.21059986,0.711288809,NA
GLYMA_20G228400,2.909281377,-0.028374169,0.225503986,0.620291651,NA
GLYMA_20G228300,0.74446979,-0.00137197,0.227944137,0.959946656,NA
GLYMA_20G228200,25.04629905,-0.698693606,0.329140858,0.002388626,0.0239579
GLYMA_20G228100,171.0224346,-0.318569469,0.187518901,0.023187666,0.127903691
GLYMA_20G228000,5.649207926,0.001385614,0.215276852,0.985861475,NA
GLYMA_20G227900,38.35367419,0.112530236,0.180527478,0.355789896,0.726769971
GLYMA_20G227600,11.11425963,-0.070003774,0.222889845,0.431618793,0.78631991
GLYMA_20G227300,3.318199266,0.080734376,0.241219544,0.217151679,NA
GLYMA_20G227200,7.126661433,0.021473343,0.213924786,0.797824967,NA
GLYMA_20G227000,5.725297359,0.013800261,0.216513654,0.856708806,NA
GLYMA_20G226900,2.739037841,0.01802649,0.223326794,0.763353424,NA
GLYMA_20G226800,9.639848677,-0.02367095,0.20836648,0.79518665,NA
GLYMA_20G226700,5.412945382,0.002660715,0.217327563,0.971698923,NA
GLYMA_20G226600,3.383198815,0.004349531,0.220767785,0.948691882,NA
GLYMA_20G226500,2.583658722,-0.06306791,0.234781903,0.289861365,NA
GLYMA_20G226300,3.895016259,-0.017435023,0.220820308,0.791109354,NA
GLYMA_20G226200,3.576748023,0.040093032,0.224983836,0.543654653,NA
